
2025-05-19 09:36:08,113,24 speed_limit_60kmph,77%,640x480
2025-05-19 09:36:08,115,24 speed_limit_60kmph,79%,640x480
2025-05-19 09:36:09,126,24 speed_limit_60kmph,76%,640x480
2025-05-19 09:36:09,128,26 speed_limit_80kmph,77%,640x480
2025-05-19 09:36:09,129,26 speed_limit_80kmph,81%,640x480
2025-05-19 09:36:10,130,26 speed_limit_80kmph,82%,640x480
2025-05-19 09:36:10,131,26 speed_limit_80kmph,75%,640x480
2025-05-19 09:36:11,140,24 speed_limit_60kmph,78%,640x480
2025-05-19 09:36:11,142,24 speed_limit_60kmph,79%,640x480
2025-05-19 09:36:11,143,24 speed_limit_60kmph,78%,640x480
2025-05-19 09:36:11,144,24 speed_limit_60kmph,81%,640x480
2025-05-19 09:36:11,146,24 speed_limit_60kmph,85%,640x480
2025-05-19 09:36:12,151,24 speed_limit_60kmph,78%,640x480
2025-05-19 09:36:12,153,24 speed_limit_60kmph,77%,640x480
2025-05-19 09:36:12,154,24 speed_limit_60kmph,82%,640x480
2025-05-19 09:36:12,155,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:13,158,24 speed_limit_60kmph,85%,640x480
2025-05-19 09:36:13,159,24 speed_limit_60kmph,95%,640x480
2025-05-19 09:36:13,160,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:13,161,24 speed_limit_60kmph,85%,640x480
2025-05-19 09:36:13,162,24 speed_limit_60kmph,90%,640x480
2025-05-19 09:36:13,163,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:13,164,24 speed_limit_60kmph,84%,640x480
2025-05-19 09:36:14,165,24 speed_limit_60kmph,87%,640x480
2025-05-19 09:36:14,166,24 speed_limit_60kmph,97%,640x480
2025-05-19 09:36:14,167,24 speed_limit_60kmph,95%,640x480
2025-05-19 09:36:14,168,24 speed_limit_60kmph,96%,640x480
2025-05-19 09:36:14,169,24 speed_limit_60kmph,95%,640x480
2025-05-19 09:36:14,170,24 speed_limit_60kmph,96%,640x480
2025-05-19 09:36:14,171,24 speed_limit_60kmph,87%,640x480
2025-05-19 09:36:14,172,24 speed_limit_60kmph,90%,640x480
2025-05-19 09:36:15,173,24 speed_limit_60kmph,89%,640x480
2025-05-19 09:36:15,174,24 speed_limit_60kmph,89%,640x480
2025-05-19 09:36:15,175,24 speed_limit_60kmph,92%,640x480
2025-05-19 09:36:15,176,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:15,177,24 speed_limit_60kmph,94%,640x480
2025-05-19 09:36:15,178,24 speed_limit_60kmph,94%,640x480
2025-05-19 09:36:15,179,24 speed_limit_60kmph,95%,640x480
2025-05-19 09:36:15,180,24 speed_limit_60kmph,96%,640x480
2025-05-19 09:36:15,181,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:16,182,24 speed_limit_60kmph,90%,640x480
2025-05-19 09:36:16,183,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:16,184,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:16,185,24 speed_limit_60kmph,88%,640x480
2025-05-19 09:36:16,186,24 speed_limit_60kmph,88%,640x480
2025-05-19 09:36:16,187,24 speed_limit_60kmph,91%,640x480
2025-05-19 09:36:16,188,24 speed_limit_60kmph,87%,640x480
2025-05-19 09:36:16,189,24 speed_limit_60kmph,91%,640x480
2025-05-19 09:36:16,190,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:17,191,24 speed_limit_60kmph,87%,640x480
2025-05-19 09:36:17,192,24 speed_limit_60kmph,90%,640x480
2025-05-19 09:36:17,193,24 speed_limit_60kmph,88%,640x480
2025-05-19 09:36:17,194,24 speed_limit_60kmph,88%,640x480
2025-05-19 09:36:17,195,24 speed_limit_60kmph,89%,640x480
2025-05-19 09:36:17,196,24 speed_limit_60kmph,77%,640x480
2025-05-19 09:36:18,200,24 speed_limit_60kmph,76%,640x480
2025-05-19 09:36:18,203,24 speed_limit_60kmph,80%,640x480
2025-05-19 09:36:18,204,24 speed_limit_60kmph,95%,640x480
2025-05-19 09:36:18,206,24 speed_limit_60kmph,82%,640x480
2025-05-19 09:36:19,208,24 speed_limit_60kmph,86%,640x480
2025-05-19 09:36:19,209,24 speed_limit_60kmph,93%,640x480
2025-05-19 09:36:19,210,24 speed_limit_60kmph,83%,640x480
2025-05-19 09:36:19,211,24 speed_limit_60kmph,80%,640x480
2025-05-19 09:36:19,212,24 speed_limit_60kmph,78%,640x480
2025-05-19 09:36:19,213,24 speed_limit_60kmph,77%,640x480
2025-05-19 09:36:20,219,16 only_right,80%,640x480
2025-05-19 09:36:22,239,3 go,75%,640x480
2025-05-19 09:36:23,240,3 go,82%,640x480
2025-05-19 09:36:23,244,3 go,77%,640x480
2025-05-19 09:48:21,2,3 go,90%,640x480
2025-05-19 09:48:22,3,3 go,91%,640x480
2025-05-19 09:48:22,4,3 go,91%,640x480
2025-05-19 09:48:22,5,3 go,91%,640x480
2025-05-19 09:48:22,6,3 go,89%,640x480
2025-05-19 09:48:22,7,3 go,88%,640x480
2025-05-19 09:48:22,8,3 go,89%,640x480
2025-05-19 09:48:22,9,3 go,89%,640x480
2025-05-19 09:48:22,10,3 go,89%,640x480
2025-05-19 09:48:22,11,3 go,89%,640x480
2025-05-19 09:48:22,12,3 go,84%,640x480
2025-05-19 09:48:22,13,3 go,85%,640x480
2025-05-19 09:48:22,14,3 go,89%,640x480
2025-05-19 09:48:23,15,3 go,87%,640x480
2025-05-19 09:48:23,16,3 go,88%,640x480
2025-05-19 09:48:23,17,3 go,89%,640x480
2025-05-19 09:48:23,18,3 go,89%,640x480
2025-05-19 09:48:23,19,3 go,92%,640x480
2025-05-19 09:48:23,20,3 go,89%,640x480
2025-05-19 09:48:23,21,3 go,91%,640x480
2025-05-19 09:48:23,22,3 go,89%,640x480
2025-05-19 09:48:23,23,3 go,89%,640x480
2025-05-19 09:48:23,24,3 go,87%,640x480
2025-05-19 09:48:23,25,3 go,89%,640x480
2025-05-19 09:48:23,26,3 go,90%,640x480
2025-05-19 09:48:23,27,3 go,92%,640x480
2025-05-19 09:48:23,28,3 go,90%,640x480
2025-05-19 09:48:24,29,3 go,91%,640x480
2025-05-19 09:48:24,30,3 go,89%,640x480
2025-05-19 09:48:24,31,3 go,91%,640x480
2025-05-19 09:48:24,32,3 go,90%,640x480
2025-05-19 09:48:24,33,3 go,91%,640x480
2025-05-19 09:48:24,34,3 go,93%,640x480
2025-05-19 09:48:24,35,3 go,90%,640x480
2025-05-19 09:48:24,36,3 go,93%,640x480
2025-05-19 09:48:24,37,3 go,93%,640x480
2025-05-19 09:48:24,38,3 go,93%,640x480
2025-05-19 09:48:24,39,3 go,92%,640x480
2025-05-19 09:48:24,40,3 go,90%,640x480
2025-05-19 09:48:24,41,3 go,92%,640x480
2025-05-19 09:48:25,42,3 go,90%,640x480
2025-05-19 09:48:25,43,3 go,91%,640x480
2025-05-19 09:48:25,44,3 go,90%,640x480
2025-05-19 09:48:25,45,3 go,92%,640x480
2025-05-19 09:48:25,46,3 go,93%,640x480
2025-05-19 09:48:25,47,3 go,92%,640x480
2025-05-19 09:48:25,48,3 go,92%,640x480
2025-05-19 09:48:25,49,3 go,87%,640x480
2025-05-19 09:48:25,50,3 go,93%,640x480
2025-05-19 09:48:25,51,3 go,94%,640x480
2025-05-19 09:48:25,52,3 go,92%,640x480
2025-05-19 09:48:25,53,3 go,93%,640x480
2025-05-19 09:48:25,54,3 go,92%,640x480
2025-05-19 09:48:26,55,3 go,88%,640x480
2025-05-19 09:48:26,56,3 go,87%,640x480
2025-05-19 09:48:26,57,3 go,91%,640x480
2025-05-19 09:48:26,58,3 go,89%,640x480
2025-05-19 09:48:26,59,3 go,90%,640x480
2025-05-19 09:48:26,60,3 go,87%,640x480
2025-05-19 09:48:26,61,3 go,87%,640x480
2025-05-19 09:48:26,62,3 go,92%,640x480
2025-05-19 09:48:26,63,3 go,88%,640x480
2025-05-19 09:48:26,64,3 go,92%,640x480
2025-05-19 09:48:26,65,3 go,90%,640x480
2025-05-19 09:48:26,66,3 go,91%,640x480
2025-05-19 09:48:26,67,3 go,91%,640x480
2025-05-19 09:48:27,68,3 go,90%,640x480
2025-05-19 09:48:27,69,3 go,92%,640x480
2025-05-19 09:48:27,70,3 go,91%,640x480
2025-05-19 09:48:27,71,3 go,94%,640x480
2025-05-19 09:48:27,72,3 go,90%,640x480
2025-05-19 09:48:27,73,3 go,91%,640x480
2025-05-19 09:48:27,74,3 go,88%,640x480
2025-05-19 09:48:27,75,3 go,89%,640x480
2025-05-19 09:48:27,76,3 go,86%,640x480
2025-05-19 09:48:27,77,3 go,84%,640x480
2025-05-19 09:48:27,78,3 go,87%,640x480
2025-05-19 09:48:27,79,3 go,91%,640x480
2025-05-19 09:48:27,80,3 go,90%,640x480
2025-05-19 09:48:28,81,3 go,87%,640x480
2025-05-19 09:48:28,82,3 go,89%,640x480
2025-05-19 09:48:28,83,3 go,90%,640x480
2025-05-19 09:48:28,84,3 go,87%,640x480
2025-05-19 09:48:28,85,3 go,87%,640x480
2025-05-19 09:48:28,86,3 go,87%,640x480
2025-05-19 09:48:28,87,3 go,85%,640x480
2025-05-19 09:48:28,88,3 go,86%,640x480
2025-05-19 09:48:28,89,3 go,85%,640x480
2025-05-19 09:48:28,90,3 go,84%,640x480
2025-05-19 09:48:28,91,3 go,86%,640x480
2025-05-19 09:48:29,94,3 go,83%,640x480
2025-05-19 09:48:29,95,3 go,86%,640x480
2025-05-19 09:48:29,96,3 go,86%,640x480
2025-05-19 09:48:29,97,3 go,91%,640x480
2025-05-19 09:48:29,98,3 go,90%,640x480
2025-05-19 09:48:29,99,3 go,85%,640x480
2025-05-19 09:48:29,100,3 go,85%,640x480
2025-05-19 09:48:29,101,3 go,77%,640x480
2025-05-19 09:48:29,103,3 go,84%,640x480
2025-05-19 09:48:29,104,3 go,87%,640x480
2025-05-19 09:48:29,105,3 go,88%,640x480
2025-05-19 09:48:29,106,3 go,87%,640x480
2025-05-19 09:48:29,107,3 go,87%,640x480
2025-05-19 09:48:30,108,3 go,89%,640x480
2025-05-19 09:48:30,109,3 go,80%,640x480
2025-05-19 09:48:30,110,3 go,75%,640x480
2025-05-19 09:48:30,120,3 go,75%,640x480
2025-05-19 09:48:31,122,3 go,77%,640x480
2025-05-19 09:48:31,125,3 go,78%,640x480
2025-05-19 09:48:31,126,3 go,93%,640x480
2025-05-19 09:48:31,127,3 go,81%,640x480
2025-05-19 09:48:32,135,3 go,80%,640x480
2025-05-19 09:48:32,136,3 go,92%,640x480
2025-05-19 09:48:32,144,3 go,77%,640x480
2025-05-19 09:48:32,145,3 go,77%,640x480
2025-05-19 09:48:32,146,3 go,87%,640x480
2025-05-19 09:48:33,150,2 danger_stop,80%,640x480
2025-05-19 09:48:33,151,2 danger_stop,93%,640x480
2025-05-19 09:48:33,152,2 danger_stop,81%,640x480
2025-05-19 09:48:33,153,2 danger_stop,86%,640x480
2025-05-19 09:48:33,154,2 danger_stop,93%,640x480
2025-05-19 09:48:33,155,2 danger_stop,90%,640x480
2025-05-19 09:48:33,156,2 danger_stop,97%,640x480
2025-05-19 09:48:33,157,2 danger_stop,98%,640x480
2025-05-19 09:48:33,158,2 danger_stop,98%,640x480
2025-05-19 09:48:33,159,2 danger_stop,98%,640x480
2025-05-19 09:48:33,160,2 danger_stop,98%,640x480
2025-05-19 09:48:34,161,2 danger_stop,98%,640x480
2025-05-19 09:48:34,162,2 danger_stop,98%,640x480
2025-05-19 09:48:34,163,2 danger_stop,98%,640x480
2025-05-19 09:48:34,164,2 danger_stop,98%,640x480
2025-05-19 09:48:34,165,2 danger_stop,98%,640x480
2025-05-19 09:48:34,166,2 danger_stop,98%,640x480
2025-05-19 09:48:34,167,2 danger_stop,98%,640x480
2025-05-19 09:48:34,168,2 danger_stop,98%,640x480
2025-05-19 09:48:34,169,2 danger_stop,98%,640x480
2025-05-19 09:48:34,170,2 danger_stop,98%,640x480
2025-05-19 09:48:34,171,2 danger_stop,98%,640x480
2025-05-19 09:48:35,172,2 danger_stop,99%,640x480
2025-05-19 09:48:35,173,2 danger_stop,98%,640x480
2025-05-19 09:48:35,174,2 danger_stop,98%,640x480
2025-05-19 09:48:35,175,2 danger_stop,97%,640x480
2025-05-19 09:48:35,176,2 danger_stop,97%,640x480
2025-05-19 09:48:35,177,2 danger_stop,97%,640x480
2025-05-19 09:48:35,178,2 danger_stop,97%,640x480
2025-05-19 09:48:35,179,2 danger_stop,97%,640x480
2025-05-19 09:48:35,180,2 danger_stop,97%,640x480
2025-05-19 09:48:35,181,2 danger_stop,98%,640x480
2025-05-19 09:48:35,182,2 danger_stop,98%,640x480
2025-05-19 09:48:36,183,2 danger_stop,98%,640x480
2025-05-19 09:48:36,184,2 danger_stop,98%,640x480
2025-05-19 09:48:36,185,2 danger_stop,98%,640x480
2025-05-19 09:48:36,186,2 danger_stop,98%,640x480
2025-05-19 09:48:36,187,2 danger_stop,97%,640x480
2025-05-19 09:48:36,188,2 danger_stop,97%,640x480
2025-05-19 09:48:36,189,2 danger_stop,98%,640x480
2025-05-19 09:48:36,190,2 danger_stop,96%,640x480
2025-05-19 09:48:36,191,2 danger_stop,97%,640x480
2025-05-19 09:48:36,192,2 danger_stop,97%,640x480
2025-05-19 09:48:36,193,2 danger_stop,97%,640x480
2025-05-19 09:48:36,194,2 danger_stop,97%,640x480
2025-05-19 09:48:37,195,2 danger_stop,97%,640x480
2025-05-19 09:48:37,196,2 danger_stop,97%,640x480
2025-05-19 09:48:37,197,2 danger_stop,98%,640x480
2025-05-19 09:48:37,198,2 danger_stop,97%,640x480
2025-05-19 09:48:37,199,2 danger_stop,97%,640x480
2025-05-19 09:48:37,200,2 danger_stop,98%,640x480
2025-05-19 09:48:37,201,2 danger_stop,97%,640x480
2025-05-19 09:48:37,202,2 danger_stop,97%,640x480
2025-05-19 09:48:37,203,2 danger_stop,96%,640x480
2025-05-19 09:48:37,204,2 danger_stop,97%,640x480
2025-05-19 09:48:37,205,2 danger_stop,97%,640x480
2025-05-19 09:48:38,206,2 danger_stop,97%,640x480
2025-05-19 09:48:38,207,2 danger_stop,97%,640x480
2025-05-19 09:48:38,208,2 danger_stop,97%,640x480
2025-05-19 09:48:38,209,2 danger_stop,96%,640x480
2025-05-19 09:48:38,210,2 danger_stop,96%,640x480
2025-05-19 09:48:38,211,2 danger_stop,97%,640x480
2025-05-19 09:48:38,212,2 danger_stop,98%,640x480
2025-05-19 09:48:38,213,2 danger_stop,97%,640x480
2025-05-19 09:48:38,214,2 danger_stop,98%,640x480
2025-05-19 09:48:38,215,3 go,94%,640x480
2025-05-19 09:48:38,216,3 go,82%,640x480
2025-05-19 09:48:38,217,3 go,81%,640x480
2025-05-19 09:48:40,242,3 go,76%,640x480
2025-05-19 09:48:41,248,3 go,95%,640x480
2025-05-19 09:48:41,249,3 go,99%,640x480
2025-05-19 09:48:41,250,3 go,99%,640x480
2025-05-19 09:48:41,251,3 go,99%,640x480
2025-05-19 09:48:41,252,3 go,99%,640x480
2025-05-19 09:48:41,253,3 go,99%,640x480
2025-05-19 09:48:42,255,3 go,89%,640x480
2025-05-19 09:48:42,256,3 go,99%,640x480
2025-05-19 09:48:42,257,3 go,96%,640x480
2025-05-19 09:48:42,258,3 go,97%,640x480
2025-05-19 09:48:42,259,3 go,81%,640x480
2025-05-19 09:48:42,262,3 go,75%,640x480
2025-05-19 09:48:42,265,3 go,81%,640x480
2025-05-19 09:48:43,266,3 go,78%,640x480
2025-05-19 09:48:43,267,3 go,85%,640x480
2025-05-19 09:48:43,269,3 go,81%,640x480
2025-05-19 09:48:43,270,3 go,87%,640x480
2025-05-19 09:48:43,271,3 go,91%,640x480
2025-05-19 09:48:43,272,3 go,98%,640x480
2025-05-19 09:48:43,273,3 go,98%,640x480
2025-05-19 09:48:43,274,3 go,99%,640x480
2025-05-19 09:48:43,275,3 go,99%,640x480
2025-05-19 09:48:43,276,3 go,99%,640x480
2025-05-19 09:48:43,277,3 go,99%,640x480
2025-05-19 09:48:44,278,3 go,99%,640x480
2025-05-19 09:48:44,279,3 go,99%,640x480
2025-05-19 09:48:44,280,3 go,96%,640x480
2025-05-19 09:48:44,281,3 go,99%,640x480
2025-05-19 09:48:44,285,3 go,76%,640x480
2025-05-19 09:48:44,287,3 go,83%,640x480
2025-05-19 09:48:44,288,3 go,80%,640x480
2025-05-19 09:48:44,289,3 go,91%,640x480
2025-05-19 09:48:45,290,3 go,75%,640x480
2025-05-19 09:48:45,292,3 go,94%,640x480
2025-05-19 09:48:45,293,3 go,92%,640x480
2025-05-19 09:48:45,294,3 go,83%,640x480
2025-05-19 09:48:45,295,3 go,97%,640x480
2025-05-19 09:48:45,296,3 go,97%,640x480
2025-05-19 09:48:45,297,3 go,97%,640x480
2025-05-19 09:48:45,298,3 go,92%,640x480
2025-05-19 09:48:45,299,3 go,98%,640x480
2025-05-19 09:48:46,300,3 go,98%,640x480
2025-05-19 09:48:46,301,3 go,99%,640x480
2025-05-19 09:48:46,302,3 go,99%,640x480
2025-05-19 09:48:46,303,3 go,99%,640x480
2025-05-19 09:48:46,304,3 go,99%,640x480
2025-05-19 09:48:46,305,3 go,99%,640x480
2025-05-19 09:48:46,306,3 go,99%,640x480
2025-05-19 09:48:46,307,3 go,99%,640x480
2025-05-19 09:48:46,308,3 go,99%,640x480
2025-05-19 09:48:46,309,3 go,99%,640x480
2025-05-19 09:48:46,310,3 go,99%,640x480
2025-05-19 09:48:47,311,3 go,99%,640x480
2025-05-19 09:48:47,312,3 go,97%,640x480
2025-05-19 09:48:47,313,3 go,98%,640x480
2025-05-19 09:48:49,342,19 speed_limit_5kmph,82%,640x480
2025-05-19 09:48:49,343,19 speed_limit_5kmph,79%,640x480
2025-05-19 09:48:50,352,4 horn,80%,640x480
2025-05-19 09:48:50,353,4 horn,79%,640x480
2025-05-19 09:48:50,354,4 horn,83%,640x480
2025-05-19 09:48:50,355,4 horn,84%,640x480
2025-05-19 09:48:51,358,4 horn,83%,640x480
2025-05-19 09:48:51,359,4 horn,87%,640x480
2025-05-19 09:48:51,360,4 horn,84%,640x480
2025-05-19 09:48:51,361,4 horn,79%,640x480
2025-05-19 09:48:51,362,4 horn,78%,640x480
2025-05-19 09:48:51,363,4 horn,84%,640x480
2025-05-19 09:48:51,364,4 horn,88%,640x480
2025-05-19 09:48:51,365,4 horn,89%,640x480
2025-05-19 09:48:51,366,4 horn,88%,640x480
2025-05-19 09:48:51,367,4 horn,89%,640x480
2025-05-19 09:48:51,368,4 horn,89%,640x480
2025-05-19 09:48:51,369,4 horn,91%,640x480
2025-05-19 09:48:52,370,4 horn,90%,640x480
2025-05-19 09:48:52,371,4 horn,91%,640x480
2025-05-19 09:48:52,372,4 horn,92%,640x480
2025-05-19 09:48:52,373,4 horn,92%,640x480
2025-05-19 09:48:52,374,4 horn,95%,640x480
2025-05-19 09:48:52,375,4 horn,94%,640x480
2025-05-19 09:48:52,376,4 horn,95%,640x480
2025-05-19 09:48:52,377,4 horn,94%,640x480
2025-05-19 09:48:52,378,4 horn,95%,640x480
2025-05-19 09:48:52,379,4 horn,95%,640x480
2025-05-19 09:48:53,380,4 horn,94%,640x480
2025-05-19 09:48:53,381,4 horn,95%,640x480
2025-05-19 09:48:53,382,4 horn,95%,640x480
2025-05-19 09:48:53,383,4 horn,95%,640x480
2025-05-19 09:48:53,384,4 horn,79%,640x480
2025-05-19 09:48:53,389,16 only_right,77%,640x480
2025-05-19 09:48:54,390,16 only_right,78%,640x480
2025-05-19 09:48:54,391,16 only_right,85%,640x480
2025-05-19 09:48:54,392,16 only_right,84%,640x480
2025-05-19 09:48:54,393,16 only_right,82%,640x480
2025-05-19 09:48:54,396,3 go,91%,640x480
2025-05-19 09:48:54,397,3 go,96%,640x480
2025-05-19 09:48:54,398,3 go,98%,640x480
2025-05-19 09:48:54,399,3 go,96%,640x480
2025-05-19 09:48:55,401,3 go,97%,640x480
2025-05-19 09:48:55,402,3 go,93%,640x480
2025-05-19 09:48:55,403,3 go,92%,640x480
2025-05-19 09:48:55,404,3 go,99%,640x480
2025-05-19 09:48:55,405,3 go,99%,640x480
2025-05-19 09:48:55,407,3 go,90%,640x480
2025-05-19 09:48:55,408,3 go,85%,640x480
2025-05-19 09:48:55,409,3 go,75%,640x480
2025-05-19 09:48:56,419,3 go,84%,640x480
2025-05-19 09:48:56,420,3 go,82%,640x480
2025-05-19 09:48:56,421,3 go,94%,640x480
2025-05-19 09:48:56,422,3 go,89%,640x480
2025-05-19 09:48:57,423,3 go,94%,640x480
2025-05-19 09:48:57,425,3 go,75%,640x480
2025-05-19 09:48:57,426,3 go,79%,640x480
2025-05-19 09:48:57,427,3 go,77%,640x480
2025-05-19 09:48:57,428,3 go,94%,640x480
2025-05-19 09:48:57,429,3 go,91%,640x480
2025-05-19 09:48:57,430,3 go,91%,640x480
2025-05-19 09:48:57,431,3 go,94%,640x480
2025-05-19 09:48:57,432,3 go,88%,640x480
2025-05-19 09:48:58,433,3 go,76%,640x480
2025-05-19 09:48:58,435,3 go,78%,640x480
2025-05-19 09:48:58,436,3 go,75%,640x480
2025-05-19 09:48:58,437,3 go,83%,640x480
2025-05-19 09:48:58,441,3 go,77%,640x480
2025-05-19 09:48:58,442,3 go,78%,640x480
2025-05-19 09:49:00,457,3 go,83%,640x480
2025-05-19 09:49:00,458,3 go,80%,640x480
2025-05-19 09:49:00,461,3 go,76%,640x480
2025-05-19 09:49:00,465,3 go,75%,640x480
2025-05-19 09:49:01,466,3 go,81%,640x480
2025-05-19 09:49:01,467,3 go,82%,640x480
2025-05-19 09:49:01,470,3 go,78%,640x480
2025-05-19 09:49:01,471,3 go,82%,640x480
2025-05-19 09:49:01,472,3 go,77%,640x480
2025-05-19 09:49:01,473,3 go,83%,640x480
2025-05-19 09:49:01,474,3 go,93%,640x480
2025-05-19 09:49:01,475,3 go,92%,640x480
2025-05-19 09:49:02,476,3 go,97%,640x480
2025-05-19 09:49:02,477,3 go,97%,640x480
2025-05-19 09:49:02,478,3 go,92%,640x480
2025-05-19 09:49:02,479,3 go,92%,640x480
2025-05-19 09:49:02,480,3 go,94%,640x480
2025-05-19 09:49:03,494,3 go,93%,640x480
2025-05-19 09:49:03,495,3 go,90%,640x480
2025-05-19 09:49:04,496,3 go,82%,640x480
2025-05-19 09:49:04,498,3 go,81%,640x480
2025-05-19 09:49:04,502,23 speed_limit_50kmph,77%,640x480
2025-05-19 09:49:06,523,3 go,87%,640x480
2025-05-19 09:49:11,567,14 only_bicycle,81%,640x480
2025-05-19 09:49:12,577,14 only_bicycle,75%,640x480
2025-05-19 09:49:13,584,14 only_bicycle,82%,640x480
2025-05-19 09:49:13,588,14 only_bicycle,76%,640x480
2025-05-19 09:49:14,597,3 go,77%,640x480
2025-05-19 09:49:14,598,0 circle,90%,640x480
2025-05-19 09:49:15,600,16 only_right,86%,640x480
2025-05-19 09:49:15,601,16 only_right,93%,640x480
2025-05-19 09:49:15,602,16 only_right,82%,640x480
2025-05-19 09:49:15,603,16 only_right,84%,640x480
2025-05-19 09:49:15,604,16 only_right,79%,640x480
2025-05-19 09:49:15,605,16 only_right,81%,640x480
2025-05-19 09:49:16,611,3 go,88%,640x480
2025-05-19 09:49:16,612,7 no_left,78%,640x480
2025-05-19 09:49:16,613,7 no_left,77%,640x480
2025-05-19 09:49:16,615,7 no_left,82%,640x480
2025-05-19 09:49:16,616,7 no_left,87%,640x480
2025-05-19 09:49:16,617,7 no_left,75%,640x480
2025-05-19 09:49:18,636,7 no_left,84%,640x480
2025-05-19 09:49:22,672,0 circle,76%,640x480
2025-05-19 09:49:23,674,0 circle,82%,640x480
2025-05-19 09:49:23,678,0 circle,83%,640x480
2025-05-19 09:49:24,692,7 no_left,81%,640x480
2025-05-19 09:49:25,693,7 no_left,94%,640x480
2025-05-19 09:49:25,696,3 go,75%,640x480
2025-05-19 09:49:25,697,3 go,88%,640x480
